Country Name,Country Code,Year,unemployment
Montenegro,MNE,2002,30.423
Mongolia,MNG,2002,6.2
Mozambique,MOZ,2002,2.903
Mauritania,MRT,2002,10.185
Mauritius,MUS,2002,8.205
Malawi,MWI,2002,5.233
Malaysia,MYS,2002,3.48
North America,NAC,2002,5.97486412366027
Namibia,NAM,2002,21.5
New Caledonia,NCL,2002,17.074
Niger,NER,2002,1.813
Nigeria,NGA,2002,3.681
Nicaragua,NIC,2002,7.513
Netherlands,NLD,2002,2.554
Norway,NOR,2002,4.022
Nepal,NPL,2002,10.632
New Zealand,NZL,2002,5.282
OECD members,OED,2002,7.1399456971387
Oman,OMN,2002,4.328
Other small states,OSS,2002,10.2560199642635
Pakistan,PAK,2002,0.635
Panama,PAN,2002,6.362
Peru,PER,2002,4.84
Philippines,PHL,2002,3.615
Papua New Guinea,PNG,2002,2.755
Poland,POL,2002,20.211
Pre-demographic dividend,PRE,2002,5.08169612714231
Puerto Rico (US),PRI,2002,11.94
"Korea, Dem. People's Rep.",PRK,2002,3.043
Portugal,PRT,2002,4.497
Paraguay,PRY,2002,9.393
West Bank and Gaza,PSE,2002,27.465
Pacific island small states,PSS,2002,4.62060117504242
Post-demographic dividend,PST,2002,6.77525180433419
French Polynesia,PYF,2002,11.71
Qatar,QAT,2002,0.87
Romania,ROU,2002,8.112
Russian Federation,RUS,2002,7.875
Rwanda,RWA,2002,11.499
South Asia,SAS,2002,7.40892084951567
Saudi Arabia,SAU,2002,5.265
Sudan,SDN,2002,15.514
Senegal,SEN,2002,2.828
Singapore,SGP,2002,5.65
Solomon Islands,SLB,2002,2.696
Sierra Leone,SLE,2002,3.903
El Salvador,SLV,2002,6.2
"Somalia, Fed. Rep.",SOM,2002,19.077
Serbia,SRB,2002,13.8
Sub-Saharan Africa (excluding high income),SSA,2002,6.60824820548621
South Sudan,SSD,2002,12.234
Sub-Saharan Africa,SSF,2002,6.23732127397936
Small states,SST,2002,9.85718963705435
Sao Tome and Principe,STP,2002,17.63
Suriname,SUR,2002,11.243
Slovak Republic,SVK,2002,18.541
Slovenia,SVN,2002,5.922
Sweden,SWE,2002,4.965
Eswatini,SWZ,2002,25.716
Syrian Arab Republic,SYR,2002,10.94
Chad,TCD,2002,0.769
East Asia & Pacific (IDA & IBRD countries),TEA,2002,4.17566545663043
Europe & Central Asia (IDA & IBRD countries),TEC,2002,10.5333866655627
Togo,TGO,2002,4.104
Thailand,THA,2002,1.82
Tajikistan,TJK,2002,3.95
Turkmenistan,TKM,2002,10.153
Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,9.52040262401159
Timor-Leste,TLS,2002,3.453
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2002,8.67775686726868
Tonga,TON,2002,4.838
South Asia (IDA & IBRD),TSA,2002,7.40892084951567
Sub-Saharan Africa (IDA & IBRD countries),TSS,2002,6.23732127397936
Trinidad and Tobago,TTO,2002,10.39
Tunisia,TUN,2002,14.55
Turkiye,TUR,2002,10.358
Tanzania,TZA,2002,3.024
Uganda,UGA,2002,3.5
Ukraine,UKR,2002,10.136
Upper middle income,UMC,2002,6.28645819634775
Uruguay,URY,2002,16.648
United States,USA,2002,5.783
Uzbekistan,UZB,2002,10.283
St. Vincent and the Grenadines,VCT,2002,20.617
"Venezuela, RB",VEN,2002,16.17
Virgin Islands (U.S.),VIR,2002,10.933
Viet Nam,VNM,2002,2.12
Vanuatu,VUT,2002,8.621
World,WLD,2002,6.42825656435428
Samoa,WSM,2002,4.975
"Yemen, Rep.",YEM,2002,11.84
South Africa,ZAF,2002,22.547
Zambia,ZMB,2002,14.131
Zimbabwe,ZWE,2002,5.007
Africa Eastern and Southern,AFE,2003,7.58688283691332
Afghanistan,AFG,2003,7.88
Africa Western and Central,AFW,2003,4.18011071095659
Angola,AGO,2003,16.498
Albania,ALB,2003,16.985
Arab World,ARB,2003,12.4563510932562
United Arab Emirates,ARE,2003,2.908
Argentina,ARG,2003,15.36
Armenia,ARM,2003,10.705
Australia,AUS,2003,5.933
Austria,AUT,2003,4.779
Azerbaijan,AZE,2003,9.17
Burundi,BDI,2003,3.134
Belgium,BEL,2003,7.68
Benin,BEN,2003,0.747
Burkina Faso,BFA,2003,2.78
Bangladesh,BGD,2003,4.32
Bulgaria,BGR,2003,13.733
Bahrain,BHR,2003,1.128
"Bahamas, The",BHS,2003,10.84
Bosnia and Herzegovina,BIH,2003,28.447
Belarus,BLR,2003,10.215
Belize,BLZ,2003,10.343
Bolivia,BOL,2003,2.664
Brazil,BRA,2003,11.168
Barbados,BRB,2003,11.0
Brunei Darussalam,BRN,2003,5.663
Bhutan,BTN,2003,1.8
Botswana,BWA,2003,23.8
Central African Republic,CAF,2003,5.433
Canada,CAN,2003,7.574
Central Europe and the Baltics,CEB,2003,13.2635590108026
Switzerland,CHE,2003,4.117
Channel Islands,CHI,2003,5.842
Chile,CHL,2003,9.765
China,CHN,2003,4.58
Cote d'Ivoire,CIV,2003,5.805
Cameroon,CMR,2003,5.908
"Congo, Dem. Rep.",COD,2003,3.053
"Congo, Rep.",COG,2003,19.871
Colombia,COL,2003,13.221
Comoros,COM,2003,4.559
Cabo Verde,CPV,2003,13.592
Costa Rica,CRI,2003,6.654
Caribbean small states,CSS,2003,11.5352879341881
Cuba,CUB,2003,2.33
Cyprus,CYP,2003,4.153
Czechia,CZE,2003,7.777
Germany,DEU,2003,9.779
Djibouti,DJI,2003,26.488
Denmark,DNK,2003,5.398
Dominican Republic,DOM,2003,6.938
Algeria,DZA,2003,23.72
East Asia & Pacific (excluding high income),EAP,2003,4.40610012542102
Early-demographic dividend,EAR,2003,7.33857822367171
East Asia & Pacific,EAS,2003,4.46994570713792
Europe & Central Asia (excluding high income),ECA,2003,10.2782186342322
Europe & Central Asia,ECS,2003,9.11002365789452
Ecuador,ECU,2003,5.662
"Egypt, Arab Rep.",EGY,2003,10.91
Euro area,EMU,2003,9.0208405343962
Eritrea,ERI,2003,5.679
Spain,ESP,2003,11.283
Estonia,EST,2003,11.288
Ethiopia,ETH,2003,2.995
European Union,EUU,2003,9.70354629905559
Fragile and conflict affected situations,FCS,2003,5.64180971833322
Finland,FIN,2003,10.469
Fiji,FJI,2003,4.738
France,FRA,2003,8.306
Gabon,GAB,2003,17.119
United Kingdom,GBR,2003,4.807
Georgia,GEO,2003,11.51
Ghana,GHA,2003,7.72
Guinea,GIN,2003,4.644
"Gambia, The",GMB,2003,10.032
Guinea-Bissau,GNB,2003,3.244
Equatorial Guinea,GNQ,2003,8.11
Greece,GRC,2003,9.839
Guatemala,GTM,2003,2.807
Guam,GUM,2003,9.697
Guyana,GUY,2003,11.529
High income,HIC,2003,7.31873931664832
"Hong Kong SAR, China",HKG,2003,7.86
Honduras,HND,2003,5.3
Heavily indebted poor countries (HIPC),HPC,2003,4.99978241919788
Croatia,HRV,2003,13.924
Haiti,HTI,2003,12.18
Hungary,HUN,2003,5.79
IBRD only,IBD,2003,6.9971889965357
IDA & IBRD total,IBT,2003,6.48936010288448
IDA total,IDA,2003,4.37881771014038
IDA blend,IDB,2003,3.4598257877624
Indonesia,IDN,2003,6.657
IDA only,IDX,2003,4.87242794277145
India,IND,2003,7.68
Ireland,IRL,2003,4.478
"Iran, Islamic Rep.",IRN,2003,11.529
Iraq,IRQ,2003,8.955
Iceland,ISL,2003,3.997
Israel,ISR,2003,13.505
Italy,ITA,2003,8.869
Jamaica,JAM,2003,6.535
Jordan,JOR,2003,14.5
Japan,JPN,2003,5.251
Kazakhstan,KAZ,2003,8.78
Kenya,KEN,2003,2.873
Kyrgyz Republic,KGZ,2003,2.162
Cambodia,KHM,2003,0.909
"Korea, Rep.",KOR,2003,3.348
Kuwait,KWT,2003,1.3
Latin America & Caribbean (excluding high income),LAC,2003,8.82999881074147
Lao PDR,LAO,2003,1.639
Lebanon,LBN,2003,8.05
Liberia,LBR,2003,2.586
Libya,LBY,2003,19.045
St. Lucia,LCA,2003,22.18
Latin America & Caribbean,LCN,2003,9.26710791882219
Least developed countries: UN classification,LDC,2003,4.89718421087389
Low income,LIC,2003,5.41683903061854
Sri Lanka,LKA,2003,8.22
Lower middle income,LMC,2003,6.19924598373454
Low & middle income,LMY,2003,6.26431456051983
Lesotho,LSO,2003,16.113
Late-demographic dividend,LTE,2003,5.8902181874939
Lithuania,LTU,2003,12.874
Luxembourg,LUX,2003,3.675
Latvia,LVA,2003,12.061
"Macao SAR, China",MAC,2003,5.995
Morocco,MAR,2003,11.92
Moldova,MDA,2003,6.378
Madagascar,MDG,2003,5.01
Maldives,MDV,2003,5.134
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2003,8.30876134247652
Mexico,MEX,2003,3.455
Middle income,MIC,2003,6.31702175983668
North Macedonia,MKD,2003,36.69
Mali,MLI,2003,1.281
Malta,MLT,2003,7.488
Myanmar,MMR,2003,0.691
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2003,8.52899180087148
Montenegro,MNE,2003,30.458
Mongolia,MNG,2003,6.768
Mozambique,MOZ,2003,2.859
Mauritania,MRT,2003,9.921
Mauritius,MUS,2003,8.311
Malawi,MWI,2003,5.157
Malaysia,MYS,2003,3.61
North America,NAC,2003,6.15326151532504
Namibia,NAM,2003,22.052
New Caledonia,NCL,2003,16.716
Niger,NER,2003,2.156
Nigeria,NGA,2003,3.648
Nicaragua,NIC,2003,7.6
Netherlands,NLD,2003,3.593
Norway,NOR,2003,4.221
Nepal,NPL,2003,10.702
New Zealand,NZL,2003,4.745
OECD members,OED,2003,7.27360910815385
Oman,OMN,2003,4.62
Other small states,OSS,2003,10.6435034690251
Pakistan,PAK,2003,0.63
Panama,PAN,2003,6.346
Peru,PER,2003,4.15
Philippines,PHL,2003,3.527
Papua New Guinea,PNG,2003,2.628
Poland,POL,2003,19.899
Pre-demographic dividend,PRE,2003,5.05616718801451
Puerto Rico (US),PRI,2003,11.78
"Korea, Dem. People's Rep.",PRK,2003,3.059
Portugal,PRT,2003,6.132
Paraguay,PRY,2003,6.814
West Bank and Gaza,PSE,2003,23.004
Pacific island small states,PSS,2003,4.51735002076316
Post-demographic dividend,PST,2003,6.86150604984552
French Polynesia,PYF,2003,11.753
Qatar,QAT,2003,0.87
Romania,ROU,2003,6.95
Russian Federation,RUS,2003,8.21
Rwanda,RWA,2003,11.696
South Asia,SAS,2003,7.37495745147481
Saudi Arabia,SAU,2003,5.563
Sudan,SDN,2003,15.515
Senegal,SEN,2003,2.794
Singapore,SGP,2003,5.93
Solomon Islands,SLB,2003,2.29
Sierra Leone,SLE,2003,3.879
El Salvador,SLV,2003,6.9
"Somalia, Fed. Rep.",SOM,2003,19.081
Serbia,SRB,2003,15.2
Sub-Saharan Africa (excluding high income),SSA,2003,6.54075529848913
South Sudan,SSD,2003,12.232
Sub-Saharan Africa,SSF,2003,6.16858501848866
Small states,SST,2003,10.1514052331923
Sao Tome and Principe,STP,2003,16.36
Suriname,SUR,2003,10.359
Slovak Republic,SVK,2003,17.549
Slovenia,SVN,2003,6.479
Sweden,SWE,2003,5.555
Eswatini,SWZ,2003,26.216
Syrian Arab Republic,SYR,2003,10.28
Chad,TCD,2003,0.732
East Asia & Pacific (IDA & IBRD countries),TEA,2003,4.42626048911676
Europe & Central Asia (IDA & IBRD countries),TEC,2003,10.2946380818145
Togo,TGO,2003,3.984
Thailand,THA,2003,1.54
Tajikistan,TJK,2003,3.85
Turkmenistan,TKM,2003,9.311
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,9.39491060952862
Timor-Leste,TLS,2003,3.503
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2003,8.46215380807294
Tonga,TON,2003,5.18
South Asia (IDA & IBRD),TSA,2003,7.37495745147481
Sub-Saharan Africa (IDA & IBRD countries),TSS,2003,6.16858501848866
Trinidad and Tobago,TTO,2003,10.48
Tunisia,TUN,2003,14.51
Turkiye,TUR,2003,10.542
Tanzania,TZA,2003,3.055
Uganda,UGA,2003,3.6
Ukraine,UKR,2003,9.057
Upper middle income,UMC,2003,6.40068054485477
Uruguay,URY,2003,16.661
United States,USA,2003,5.989
Uzbekistan,UZB,2003,9.248
St. Vincent and the Grenadines,VCT,2003,19.967
"Venezuela, RB",VEN,2003,16.78
Virgin Islands (U.S.),VIR,2003,11.254
Viet Nam,VNM,2003,2.25
Vanuatu,VUT,2003,8.682
World,WLD,2003,6.49552474826159
Samoa,WSM,2003,5.037
"Yemen, Rep.",YEM,2003,12.015
South Africa,ZAF,2003,22.629
Zambia,ZMB,2003,14.705
Zimbabwe,ZWE,2003,4.735
Africa Eastern and Southern,AFE,2004,7.39564818381754
Afghanistan,AFG,2004,7.899
Africa Western and Central,AFW,2004,4.09473808884134
Angola,AGO,2004,16.378
Albania,ALB,2004,16.306
Arab World,ARB,2004,11.4330020298883
United Arab Emirates,ARE,2004,2.965
Argentina,ARG,2004,13.522
Armenia,ARM,2004,10.617
Australia,AUS,2004,5.399
Austria,AUT,2004,5.969
Azerbaijan,AZE,2004,7.99
Burundi,BDI,2004,3.177
Belgium,BEL,2004,7.363
Benin,BEN,2004,0.79
Burkina Faso,BFA,2004,3.473
Bangladesh,BGD,2004,4.314
Bulgaria,BGR,2004,12.037
Bahrain,BHR,2004,1.065
"Bahamas, The",BHS,2004,10.2
Bosnia and Herzegovina,BIH,2004,29.276
Belarus,BLR,2004,9.452
Belize,BLZ,2004,10.584
Bolivia,BOL,2004,2.622
Brazil,BRA,2004,10.072
Barbados,BRB,2004,9.57
Brunei Darussalam,BRN,2004,5.786
Bhutan,BTN,2004,2.49
Botswana,BWA,2004,21.758
Central African Republic,CAF,2004,5.352
Canada,CAN,2004,7.185
Central Europe and the Baltics,CEB,2004,12.8766296492385
Switzerland,CHE,2004,4.316
Channel Islands,CHI,2004,6.047
Chile,CHL,2004,10.162
China,CHN,2004,4.49
Cote d'Ivoire,CIV,2004,5.883
Cameroon,CMR,2004,5.091
"Congo, Dem. Rep.",COD,2004,2.975
"Congo, Rep.",COG,2004,19.886
Colombia,COL,2004,13.717
Comoros,COM,2004,4.571
Cabo Verde,CPV,2004,13.465
Costa Rica,CRI,2004,6.445
Caribbean small states,CSS,2004,10.2845474905662
Cuba,CUB,2004,1.854
Cyprus,CYP,2004,4.77
Czechia,CZE,2004,8.298
Germany,DEU,2004,10.727
Djibouti,DJI,2004,26.446
Denmark,DNK,2004,5.204
Dominican Republic,DOM,2004,6.303
Algeria,DZA,2004,17.65
East Asia & Pacific (excluding high income),EAP,2004,4.40081751899498
Early-demographic dividend,EAR,2004,7.22075925807152
East Asia & Pacific,EAS,2004,4.42042962261375
Europe & Central Asia (excluding high income),ECA,2004,10.1062398812308
Europe & Central Asia,ECS,2004,9.04883693016551
Ecuador,ECU,2004,5.002
"Egypt, Arab Rep.",EGY,2004,10.32
Euro area,EMU,2004,9.28985762130963
Eritrea,ERI,2004,5.569
Spain,ESP,2004,11.09
Estonia,EST,2004,10.248
Ethiopia,ETH,2004,2.767
European Union,EUU,2004,9.85574243526537
Fragile and conflict affected situations,FCS,2004,5.48617912534708
Finland,FIN,2004,10.358
Fiji,FJI,2004,4.7
France,FRA,2004,8.914
Gabon,GAB,2004,17.095
United Kingdom,GBR,2004,4.594
Georgia,GEO,2004,12.62
Ghana,GHA,2004,6.756
Guinea,GIN,2004,4.743
"Gambia, The",GMB,2004,9.991
Guinea-Bissau,GNB,2004,3.238
Equatorial Guinea,GNQ,2004,8.03
Greece,GRC,2004,10.628
Guatemala,GTM,2004,2.971
Guam,GUM,2004,7.7
Guyana,GUY,2004,11.28
High income,HIC,2004,7.09446738264513
"Hong Kong SAR, China",HKG,2004,6.74
Honduras,HND,2004,5.99
Heavily indebted poor countries (HIPC),HPC,2004,4.85956399044133
Croatia,HRV,2004,13.664
Haiti,HTI,2004,13.453
Hungary,HUN,2004,5.832
IBRD only,IBD,2004,6.83290388467105
IDA & IBRD total,IBT,2004,6.33249459112751
IDA total,IDA,2004,4.2705304394433
IDA blend,IDB,2004,3.30601942667226
Indonesia,IDN,2004,7.303
IDA only,IDX,2004,4.79011193026394
India,IND,2004,7.625
Ireland,IRL,2004,4.491
"Iran, Islamic Rep.",IRN,2004,10.3
Iraq,IRQ,2004,8.719
Iceland,ISL,2004,4.031
Israel,ISR,2004,13.029
Italy,ITA,2004,7.866
Jamaica,JAM,2004,6.539
Jordan,JOR,2004,14.628
Japan,JPN,2004,4.734
Kazakhstan,KAZ,2004,8.4
Kenya,KEN,2004,2.848
Kyrgyz Republic,KGZ,2004,2.259
Cambodia,KHM,2004,1.003
"Korea, Rep.",KOR,2004,3.42
Kuwait,KWT,2004,1.7
Latin America & Caribbean (excluding high income),LAC,2004,8.37197823234649
Lao PDR,LAO,2004,1.498
Lebanon,LBN,2004,7.85
Liberia,LBR,2004,2.589
Libya,LBY,2004,18.911
St. Lucia,LCA,2004,20.97
Latin America & Caribbean,LCN,2004,8.75123322039467
Least developed countries: UN classification,LDC,2004,4.85500517442508
Low income,LIC,2004,5.28550953574476
Sri Lanka,LKA,2004,8.38
Lower middle income,LMC,2004,6.10991355851228
Low & middle income,LMY,2004,6.13534858862573
Lesotho,LSO,2004,16.206
Late-demographic dividend,LTE,2004,5.69586904075348
Lithuania,LTU,2004,10.684
Luxembourg,LUX,2004,5.113
Latvia,LVA,2004,11.708
"Macao SAR, China",MAC,2004,4.904
Morocco,MAR,2004,10.83
Moldova,MDA,2004,6.374
Madagascar,MDG,2004,3.946
Maldives,MDV,2004,6.1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2004,7.55392179293235
Mexico,MEX,2004,3.937
Middle income,MIC,2004,6.18863858020801
North Macedonia,MKD,2004,37.161
Mali,MLI,2004,1.412
Malta,MLT,2004,7.317
Myanmar,MMR,2004,0.682
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2004,7.70124640806126
Montenegro,MNE,2004,30.37
Mongolia,MNG,2004,6.854
Mozambique,MOZ,2004,2.955
Mauritania,MRT,2004,9.791
Mauritius,MUS,2004,8.337
Malawi,MWI,2004,4.971
Malaysia,MYS,2004,3.54
North America,NAC,2004,5.70124819512877
Namibia,NAM,2004,22.09
New Caledonia,NCL,2004,16.31
Niger,NER,2004,2.747
Nigeria,NGA,2004,3.601
Nicaragua,NIC,2004,6.41
Netherlands,NLD,2004,4.646
Norway,NOR,2004,4.256
Nepal,NPL,2004,10.71
New Zealand,NZL,2004,4.005
OECD members,OED,2004,7.17286822314695
Oman,OMN,2004,4.734
Other small states,OSS,2004,10.6324817354858
Pakistan,PAK,2004,0.608
Panama,PAN,2004,6.127
Peru,PER,2004,4.71
Philippines,PHL,2004,3.554
Papua New Guinea,PNG,2004,2.526
Poland,POL,2004,18.822
Pre-demographic dividend,PRE,2004,4.97351590533429
Puerto Rico (US),PRI,2004,10.31
"Korea, Dem. People's Rep.",PRK,2004,3.016
Portugal,PRT,2004,6.319
Paraguay,PRY,2004,6.513
West Bank and Gaza,PSE,2004,23.215
Pacific island small states,PSS,2004,4.34717323461528
Post-demographic dividend,PST,2004,6.67143280696036
French Polynesia,PYF,2004,11.701
Qatar,QAT,2004,0.87
Romania,ROU,2004,7.719
Russian Federation,RUS,2004,7.763
Rwanda,RWA,2004,11.731
South Asia,SAS,2004,7.33040099588789
Saudi Arabia,SAU,2004,5.822
Sudan,SDN,2004,15.539
Senegal,SEN,2004,2.788
Singapore,SGP,2004,5.84
Solomon Islands,SLB,2004,2.031
Sierra Leone,SLE,2004,3.42
El Salvador,SLV,2004,6.8
"Somalia, Fed. Rep.",SOM,2004,18.992
Serbia,SRB,2004,18.5
Sub-Saharan Africa (excluding high income),SSA,2004,6.40673283691414
South Sudan,SSD,2004,12.256
Sub-Saharan Africa,SSF,2004,6.02286521636931
Small states,SST,2004,9.80196449534085
Sao Tome and Principe,STP,2004,16.12
Suriname,SUR,2004,9.49
Slovak Republic,SVK,2004,18.206
Slovenia,SVN,2004,6.012
Sweden,SWE,2004,6.693
Eswatini,SWZ,2004,26.69
Syrian Arab Republic,SYR,2004,9.513
Chad,TCD,2004,0.685
East Asia & Pacific (IDA & IBRD countries),TEA,2004,4.42148007967952
Europe & Central Asia (IDA & IBRD countries),TEC,2004,9.94923352336291
Togo,TGO,2004,4.015
Thailand,THA,2004,1.51
Tajikistan,TJK,2004,3.616
Turkmenistan,TKM,2004,8.44
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,8.88137929271328
Timor-Leste,TLS,2004,3.656
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2004,7.63063107105577
Tonga,TON,2004,3.942
South Asia (IDA & IBRD),TSA,2004,7.33040099588789
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,6.02286521636931
Trinidad and Tobago,TTO,2004,8.33
Tunisia,TUN,2004,14.23
Turkiye,TUR,2004,10.838
Tanzania,TZA,2004,3.108
Uganda,UGA,2004,2.705
Ukraine,UKR,2004,8.59
Upper middle income,UMC,2004,6.24500357617461
Uruguay,URY,2004,12.98
United States,USA,2004,5.529
Uzbekistan,UZB,2004,8.162
St. Vincent and the Grenadines,VCT,2004,19.523
"Venezuela, RB",VEN,2004,15.07
Virgin Islands (U.S.),VIR,2004,10.927
Viet Nam,VNM,2004,2.14
Vanuatu,VUT,2004,8.447
World,WLD,2004,6.33762684871413
Samoa,WSM,2004,5.162
"Yemen, Rep.",YEM,2004,12.132
South Africa,ZAF,2004,22.538
Zambia,ZMB,2004,15.33
Zimbabwe,ZWE,2004,4.39
Africa Eastern and Southern,AFE,2005,7.21879262795258
Afghanistan,AFG,2005,7.885
Africa Western and Central,AFW,2005,4.10069950284306
Angola,AGO,2005,16.36
Albania,ALB,2005,15.966
Arab World,ARB,2005,11.2407250571004
United Arab Emirates,ARE,2005,3.12
Argentina,ARG,2005,11.506
Armenia,ARM,2005,10.54
Australia,AUS,2005,5.036
Austria,AUT,2005,5.682
Azerbaijan,AZE,2005,7.26
Burundi,BDI,2005,3.153
Belgium,BEL,2005,8.44
Benin,BEN,2005,0.86
Burkina Faso,BFA,2005,4.0
Bangladesh,BGD,2005,4.25
Bulgaria,BGR,2005,10.083
Bahrain,BHR,2005,1.021
"Bahamas, The",BHS,2005,10.2
Bosnia and Herzegovina,BIH,2005,30.227
Belarus,BLR,2005,8.728
Belize,BLZ,2005,10.91
Bolivia,BOL,2005,2.603
Brazil,BRA,2005,10.551
Barbados,BRB,2005,9.08
Brunei Darussalam,BRN,2005,5.931
Bhutan,BTN,2005,3.1
Botswana,BWA,2005,19.847
Central African Republic,CAF,2005,5.314
Canada,CAN,2005,6.758
Central Europe and the Baltics,CEB,2005,12.0310571699923
Switzerland,CHE,2005,4.437
Channel Islands,CHI,2005,6.028
Chile,CHL,2005,9.34
China,CHN,2005,4.52
Cote d'Ivoire,CIV,2005,5.999
Cameroon,CMR,2005,4.4
"Congo, Dem. Rep.",COD,2005,2.948
"Congo, Rep.",COG,2005,19.796
Colombia,COL,2005,11.062
Comoros,COM,2005,4.522
Cabo Verde,CPV,2005,13.45
Costa Rica,CRI,2005,6.749
Caribbean small states,CSS,2005,9.9723173887585
Cuba,CUB,2005,1.95
Cyprus,CYP,2005,5.481
Czechia,CZE,2005,7.927
Germany,DEU,2005,11.193
Djibouti,DJI,2005,26.452
Denmark,DNK,2005,4.83
Dominican Republic,DOM,2005,6.587
Algeria,DZA,2005,15.27
East Asia & Pacific (excluding high income),EAP,2005,4.47985327360328
Early-demographic dividend,EAR,2005,7.13189877369064
East Asia & Pacific,EAS,2005,4.46538303958669
Europe & Central Asia (excluding high income),ECA,2005,9.57056994537054
Europe & Central Asia,ECS,2005,8.71915129217189
Ecuador,ECU,2005,3.779
"Egypt, Arab Rep.",EGY,2005,11.049
Euro area,EMU,2005,9.14955743402771
Eritrea,ERI,2005,5.579
Spain,ESP,2005,9.146
Estonia,EST,2005,8.033
Ethiopia,ETH,2005,2.497
European Union,EUU,2005,9.6314812794868
Fragile and conflict affected situations,FCS,2005,5.17532128815233
Finland,FIN,2005,9.602
Fiji,FJI,2005,3.886
France,FRA,2005,8.882
Gabon,GAB,2005,16.91
United Kingdom,GBR,2005,4.835
Georgia,GEO,2005,13.81
Ghana,GHA,2005,5.816
Guinea,GIN,2005,4.875
"Gambia, The",GMB,2005,9.963
Guinea-Bissau,GNB,2005,3.174
Equatorial Guinea,GNQ,2005,8.008
Greece,GRC,2005,10.074
Guatemala,GTM,2005,3.059
Guam,GUM,2005,7.0
Guyana,GUY,2005,11.08
High income,HIC,2005,6.78022211613031
"Hong Kong SAR, China",HKG,2005,5.58
Honduras,HND,2005,4.909
Heavily indebted poor countries (HIPC),HPC,2005,4.69477294260221
Croatia,HRV,2005,12.598
Haiti,HTI,2005,14.587
Hungary,HUN,2005,7.189
IBRD only,IBD,2005,6.75346798322029
IDA & IBRD total,IBT,2005,6.24361042096154
IDA total,IDA,2005,4.16028760037332
IDA blend,IDB,2005,3.24788003665024
Indonesia,IDN,2005,7.945
IDA only,IDX,2005,4.65201012791298
India,IND,2005,7.552
Ireland,IRL,2005,4.237
"Iran, Islamic Rep.",IRN,2005,11.813
Iraq,IRQ,2005,8.578
Iceland,ISL,2005,2.547
Israel,ISR,2005,11.342
Italy,ITA,2005,7.73
Jamaica,JAM,2005,6.577
Jordan,JOR,2005,14.8
Japan,JPN,2005,4.446
Kazakhstan,KAZ,2005,8.13
Kenya,KEN,2005,2.745
Kyrgyz Republic,KGZ,2005,2.362
Cambodia,KHM,2005,1.064
"Korea, Rep.",KOR,2005,3.482
Kuwait,KWT,2005,1.456
Latin America & Caribbean (excluding high income),LAC,2005,8.05362186792351
