Country Name,Country Code,Year,gdp
Peru,PER,1975,16931162355.4802
Philippines,PHL,1975,16875240683.5083
Palau,PLW,1975,18521112.0
Papua New Guinea,PNG,1975,1356603608.09695
Pre-demographic dividend,PRE,1975,106640623987.932
Puerto Rico (US),PRI,1975,8198300000.0
Portugal,PRT,1975,19347607843.1373
Paraguay,PRY,1975,1511420634.92063
Pacific island small states,PSS,1975,1136928461.97446
Post-demographic dividend,PST,1975,4567890806480.71
French Polynesia,PYF,1975,690323388.529907
Qatar,QAT,1975,2512773165.81173
Rwanda,RWA,1975,571863500.248658
South Asia,SAS,1975,123400629130.854
Saudi Arabia,SAU,1975,46773208642.6814
Sudan,SDN,1975,4823090191.91008
Senegal,SEN,1975,2830388404.8977
Singapore,SGP,1975,5633673929.99302
Solomon Islands,SLB,1975,74620320.0295339
Sierra Leone,SLE,1975,679352876.106195
El Salvador,SLV,1975,1884120100.0
"Somalia, Fed. Rep.",SOM,1975,757015878.792693
Sub-Saharan Africa (excluding high income),SSA,1975,147569326875.98
Sub-Saharan Africa,SSF,1975,152240812903.118
Small states,SST,1975,13694409320.0792
Sao Tome and Principe,STP,1975,60101709.8452627
Suriname,SUR,1975,465500000.0
Sweden,SWE,1975,82766182746.4958
Eswatini,SWZ,1975,288299788.508035
Seychelles,SYC,1975,47803145.9480985
Syrian Arab Republic,SYR,1975,6826980444.14982
Chad,TCD,1975,864602104.679653
East Asia & Pacific (IDA & IBRD countries),TEA,1975,248519521080.329
Togo,TGO,1975,871781686.907321
Thailand,THA,1975,14882770593.9796
Latin America & the Caribbean (IDA & IBRD countries),TLA,1975,374145727652.557
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1975,145360706814.421
Tonga,TON,1975,32506741.7201204
South Asia (IDA & IBRD),TSA,1975,123400629130.854
Sub-Saharan Africa (IDA & IBRD countries),TSS,1975,152240812903.118
Trinidad and Tobago,TTO,1975,2442669824.56431
Tunisia,TUN,1975,4328965587.53266
Turkiye,TUR,1975,46042857142.8571
Tuvalu,TUV,1975,4014748.0540762
Tanzania,TZA,1975,5729917839.54264
Uganda,UGA,1975,2359555555.55556
Upper middle income,UMC,1975,806746569129.364
Uruguay,URY,1975,3538278046.96236
United States,USA,1975,1684904000000.0
St. Vincent and the Grenadines,VCT,1975,33237225.9880652
"Venezuela, RB",VEN,1975,27464651162.7907
World,WLD,1975,6033913861320.21
Samoa,WSM,1975,93489282.5537294
South Africa,ZAF,1975,42906905672.42
Zambia,ZMB,1975,2442672140.947
Zimbabwe,ZWE,1975,4371301051.96999
Africa Eastern and Southern,AFE,1976,96023171889.5594
Africa Western and Central,AFW,1976,68386320278.5055
Andorra,AND,1976,227283850.831271
Arab World,ARB,1976,209993347722.873
United Arab Emirates,ARE,1976,19213158778.7928
Argentina,ARG,1976,51169499892.1722
Australia,AUS,1976,105060616984.856
Austria,AUT,1976,42791707448.0325
Burundi,BDI,1976,448412753.623188
Belgium,BEL,1976,71113882967.6071
Benin,BEN,1976,698408261.922237
Burkina Faso,BFA,1976,976547188.054778
Bangladesh,BGD,1976,10117113333.3333
Bahrain,BHR,1976,1581709518.98261
"Bahamas, The",BHS,1976,642100000.0
Belize,BLZ,1976,97094227.2292471
Bermuda,BMU,1976,386300000.0
Bolivia,BOL,1976,2733350000.0
Brazil,BRA,1976,153168949208.207
Barbados,BRB,1976,435911268.58968
Brunei Darussalam,BRN,1976,3054765590.29214
Bhutan,BTN,1976,88461262.7788474
Botswana,BWA,1976,372025093.006273
Central African Republic,CAF,1976,451152461.31276
Canada,CAN,1976,207271612576.065
Switzerland,CHE,1976,68476524643.943
Chile,CHL,1976,10523479088.8075
China,CHN,1976,154196810058.643
Cote d'Ivoire,CIV,1976,4662053824.83955
Cameroon,CMR,1976,2898090001.8562
"Congo, Dem. Rep.",COD,1976,9648583224.99212
"Congo, Rep.",COG,1976,754549601.391492
Colombia,COL,1976,15341403660.4698
Costa Rica,CRI,1976,2412555425.90432
Caribbean small states,CSS,1976,4937767512.99323
Cuba,CUB,1976,13789579902.5579
Cyprus,CYP,1976,576090073.715036
Germany,DEU,1976,521658712132.981
Denmark,DNK,1976,44503607444.1687
Dominican Republic,DOM,1976,3951500000.0
Algeria,DZA,1976,17728240932.3158
East Asia & Pacific (excluding high income),EAP,1976,252942981187.157
Early-demographic dividend,EAR,1976,739743284441.083
East Asia & Pacific,EAS,1976,1043973956519.22
Europe & Central Asia,ECS,1976,2411506627072.71
Ecuador,ECU,1976,9091921030.17345
"Egypt, Arab Rep.",EGY,1976,13315988083.4161
Euro area,EMU,1976,1573328258334.39
Spain,ESP,1976,118422534195.474
Ethiopia,ETH,1976,4943806093.23672
European Union,EUU,1976,1775178344639.61
Fragile and conflict affected situations,FCS,1976,200553468576.85
Finland,FIN,1976,31852352669.6415
Fiji,FJI,1976,694540806.380644
France,FRA,1976,368488292816.171
Faroe Islands,FRO,1976,270470345.449357
"Micronesia, Fed. Sts.",FSM,1976,46813193.0
Gabon,GAB,1976,3009409974.26856
United Kingdom,GBR,1976,232614555256.065
Ghana,GHA,1976,2765254237.28814
Guinea,GIN,1976,6762781870.6211
"Gambia, The",GMB,1976,112190829.470457
Guinea-Bissau,GNB,1976,292152321.493146
Equatorial Guinea,GNQ,1976,103653049.93797
Greece,GRC,1976,30719552238.806
Greenland,GRL,1976,240779417.7857
Guatemala,GTM,1976,4365300200.0
Guyana,GUY,1976,454440000.0
High income,HIC,1976,5318962932302.35
"Hong Kong SAR, China",HKG,1976,12876366008.8077
Honduras,HND,1976,1347999950.0
Heavily indebted poor countries (HIPC),HPC,1976,77316361180.9055
Haiti,HTI,1976,879000000.0
Hungary,HUN,1976,13235612078.8396
IBRD only,IBD,1976,1392112729904.02
IDA & IBRD total,IBT,1976,1574037973549.43
IDA total,IDA,1976,177158450765.35
IDA blend,IDB,1976,73439022328.3535
Indonesia,IDN,1976,37269156626.506
IDA only,IDX,1976,104205142822.458
India,IND,1976,102716451979.68
Ireland,IRL,1976,9453756014.71837
"Iran, Islamic Rep.",IRN,1976,68055295080.7542
Iraq,IRQ,1976,17754825601.0836
Iceland,ISL,1976,1669488389.96542
Israel,ISR,1976,15956349550.0166
Italy,ITA,1976,225235205861.828
Jamaica,JAM,1976,2966042856.04286
Jordan,JOR,1976,1708521219.46003
Japan,JPN,1976,598883902155.605
Kenya,KEN,1976,3474542391.69992
Cambodia,KHM,1976,790357254.540309
Kiribati,KIR,1976,33246816.5018414
St. Kitts and Nevis,KNA,1976,30095602.2944551
"Korea, Rep.",KOR,1976,29902479338.843
Kuwait,KWT,1976,13132252801.9372
Latin America & Caribbean (excluding high income),LAC,1976,370517611774.039
Liberia,LBR,1976,596675700.0
Libya,LBY,1976,19096943016.5748
Latin America & Caribbean,LCN,1976,436384072723.809
Least developed countries: UN classification,LDC,1976,86360449729.086
Low income,LIC,1976,51463286526.9466
Liechtenstein,LIE,1976,272489300.467827
Sri Lanka,LKA,1976,3591319857.31272
Lower middle income,LMC,1976,286555634822.805
Low & middle income,LMY,1976,1208103148556.91
Lesotho,LSO,1976,147660036.915009
Late-demographic dividend,LTE,1976,801614491474.481
Luxembourg,LUX,1976,3423586206.89655
Morocco,MAR,1976,9584297284.28316
Monaco,MCO,1976,735324244.667397
Madagascar,MDG,1976,2181844178.5534
Maldives,MDV,1976,22399467.1052632
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1976,301309936335.999
Mexico,MEX,1976,88875923765.072
Marshall Islands,MHL,1976,18153647.0
Middle income,MIC,1976,1160703451220.42
Mali,MLI,1976,939228017.24779
Malta,MLT,1976,527936988.791275
Myanmar,MMR,1976,1204699849.12592
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1976,180747740964.069
Mauritania,MRT,1976,775045516.827791
Mauritius,MUS,1976,713510051.522669
Malaysia,MYS,1976,11050234598.6249
North America,NAC,1976,2081069912576.07
New Caledonia,NCL,1976,798313521.689803
Niger,NER,1976,1064517601.29025
Nigeria,NGA,1976,36308883248.731
Nicaragua,NIC,1976,1836899998.94579
Netherlands,NLD,1976,109329386564.427
Norway,NOR,1976,35942270686.3374
Nepal,NPL,1976,1452788984.86265
Nauru,NRU,1976,40287427.2028236
New Zealand,NZL,1976,13604832424.0062
OECD members,OED,1976,5092578889848.12
Oman,OMN,1976,2560220034.74233
Other small states,OSS,1976,8681649979.46093
Pakistan,PAK,1976,13168080808.0808
Panama,PAN,1976,2588106000.0
Peru,PER,1976,16131958850.6444
Philippines,PHL,1976,19381055197.2794
Palau,PLW,1976,20364420.0
Papua New Guinea,PNG,1976,1511843235.49111
Pre-demographic dividend,PRE,1976,124669335560.136
Puerto Rico (US),PRI,1976,8968600000.0
Portugal,PRT,1976,20332831564.9867
Paraguay,PRY,1976,1698960317.46032
Pacific island small states,PSS,1976,1137538860.09831
Post-demographic dividend,PST,1976,4955951921002.45
French Polynesia,PYF,1976,732288906.273954
Qatar,QAT,1976,3284273986.71808
Rwanda,RWA,1976,637753853.12552
South Asia,SAS,1976,117988534885.073
Saudi Arabia,SAU,1976,64005665722.3796
Sudan,SDN,1976,6013210815.66115
Senegal,SEN,1976,2869777884.45166
Singapore,SGP,1976,6327077974.10703
Solomon Islands,SLB,1976,83100834.307935
Sierra Leone,SLE,1976,594810422.28212
El Salvador,SLV,1976,2328280100.0
"Somalia, Fed. Rep.",SOM,1976,871344245.115171
Sub-Saharan Africa (excluding high income),SSA,1976,159653470159.033
Sub-Saharan Africa,SSF,1976,164696377128.595
Small states,SST,1976,14972043508.9101
Sao Tome and Principe,STP,1976,52039421.1975774
Suriname,SUR,1976,505500000.0
Sweden,SWE,1976,89233541403.6135
Eswatini,SWZ,1976,272550068.137517
Seychelles,SYC,1976,49278981.7550701
Syrian Arab Republic,SYR,1976,7633528866.93424
Chad,TCD,1976,866044962.016274
East Asia & Pacific (IDA & IBRD countries),TEA,1976,252686739157.612
Togo,TGO,1976,874681611.928369
Thailand,THA,1976,16985208648.2112
Latin America & the Caribbean (IDA & IBRD countries),TLA,1976,410825164275.645
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1976,179327380809.814
Tonga,TON,1976,30036416.9619944
South Asia (IDA & IBRD),TSA,1976,117988534885.073
Sub-Saharan Africa (IDA & IBRD countries),TSS,1976,164696377128.595
Trinidad and Tobago,TTO,1976,2500424955.23006
Tunisia,TUN,1976,4508191942.16081
Turkiye,TUR,1976,51450000000.0
Tuvalu,TUV,1976,3919072.22992563
Tanzania,TZA,1976,6472511987.84735
Uganda,UGA,1976,2447300000.0
Upper middle income,UMC,1976,874011417136.671
Uruguay,URY,1976,3667161241.48372
United States,USA,1976,1873412000000.0
St. Vincent and the Grenadines,VCT,1976,32792844.6829448
"Venezuela, RB",VEN,1976,31419534883.7209
World,WLD,1976,6559468891337.8
Samoa,WSM,1976,85003077.6967563
South Africa,ZAF,1976,41150460287.6151
Zambia,ZMB,1976,2742859262.9794
Zimbabwe,ZWE,1976,4318372347.70827
Africa Eastern and Southern,AFE,1977,109227611657.038
Africa Western and Central,AFW,1977,71790695365.6203
Andorra,AND,1977,253997897.226968
Arab World,ARB,1977,242270387243.755
United Arab Emirates,ARE,1977,24871775164.6043
Argentina,ARG,1977,56781000101.0848
Antigua and Barbuda,ATG,1977,77507407.4074074
Australia,AUS,1977,110352144987.382
Austria,AUT,1977,51343861460.328
Burundi,BDI,1977,547535555.555556
Belgium,BEL,1977,82839905458.6382
Benin,BEN,1977,750049778.84069
Burkina Faso,BFA,1977,1131224878.18865
Bangladesh,BGD,1977,9651149301.8746
Bahrain,BHR,1977,1989060283.04271
"Bahamas, The",BHS,1977,713000000.0
Belize,BLZ,1977,117650000.0
Bermuda,BMU,1977,447000000.0
Bolivia,BOL,1977,3229050000.0
Brazil,BRA,1977,176344101401.941
Barbados,BRB,1977,495097667.929041
Brunei Darussalam,BRN,1977,3681242528.32494
Bhutan,BTN,1977,97884433.8024868
Botswana,BWA,1977,451624780.274597
Central African Republic,CAF,1977,507298147.526539
Canada,CAN,1977,212325176304.654
Switzerland,CHE,1977,73135771167.048
Chile,CHL,1977,14272711436.7475
China,CHN,1977,175226595859.778
Cote d'Ivoire,CIV,1977,6265068189.37782
Cameroon,CMR,1977,3394664024.05503
"Congo, Dem. Rep.",COD,1977,12344424763.5727
"Congo, Rep.",COG,1977,765224029.286556
Colombia,COL,1977,19470960619.1297
Costa Rica,CRI,1977,3072427012.83547
Caribbean small states,CSS,1977,5937525886.22228
Cuba,CUB,1977,14206158674.6988
Cyprus,CYP,1977,734876021.128049
Germany,DEU,1977,602698323085.993
Dominica,DMA,1977,45872947.4074074
Denmark,DNK,1977,49711709588.2196
Dominican Republic,DOM,1977,4587100000.0
Algeria,DZA,1977,20972113684.9558
East Asia & Pacific (excluding high income),EAP,1977,291532735013.151
Early-demographic dividend,EAR,1977,827184679551.833
East Asia & Pacific,EAS,1977,1244070844178.51
Europe & Central Asia,ECS,1977,2728367172268.47
Ecuador,ECU,1977,11026342618.1141
"Egypt, Arab Rep.",EGY,1977,14400806875.9867
Euro area,EMU,1977,1790460772619.86
Spain,ESP,1977,132354665936.473
Ethiopia,ETH,1977,5651840584.54106
European Union,EUU,1977,2011371821253.78
Fragile and conflict affected situations,FCS,1977,221419684354.409
Finland,FIN,1977,33502784417.884
Fiji,FJI,1977,719501765.783049
France,FRA,1977,406736454934.474
Faroe Islands,FRO,1977,347798304.635267
"Micronesia, Fed. Sts.",FSM,1977,47305560.0
Gabon,GAB,1977,2809349069.22118
United Kingdom,GBR,1977,263066457352.172
Ghana,GHA,1977,3189428571.42857
Guinea,GIN,1977,6914381290.57116
"Gambia, The",GMB,1977,138093099.09774
Guinea-Bissau,GNB,1977,298871674.860041
Equatorial Guinea,GNQ,1977,103987520.075827
Greece,GRC,1977,35673080481.0361
Grenada,GRD,1977,71494495.1851852
Greenland,GRL,1977,282269749.160113
Guatemala,GTM,1977,5480500200.0
Guyana,GUY,1977,449880000.0
High income,HIC,1977,6021662447662.7
"Hong Kong SAR, China",HKG,1977,15719433719.4337
Honduras,HND,1977,1669499950.0
Heavily indebted poor countries (HIPC),HPC,1977,89625473422.2437
Haiti,HTI,1977,947000000.0
Hungary,HUN,1977,14783674054.829
IBRD only,IBD,1977,1577573076376.71
IDA & IBRD total,IBT,1977,1774382444793.39
IDA total,IDA,1977,192974588125.371
IDA blend,IDB,1977,79018237314.5376
Indonesia,IDN,1977,45808915662.6506
IDA only,IDX,1977,114603560450.16
India,IND,1977,121486641441.309
Ireland,IRL,1977,11248340431.3779
"Iran, Islamic Rep.",IRN,1977,80600122701.9652
Iraq,IRQ,1977,19838130714.5276
Iceland,ISL,1977,2208509076.28099
Israel,ISR,1977,18257113904.2478
Italy,ITA,1977,258190019749.835
Jamaica,JAM,1977,3249733139.73314
Jordan,JOR,1977,2096778602.16785
Japan,JPN,1977,737069290927.712
Kenya,KEN,1977,4494378764.32011
Cambodia,KHM,1977,716261764.498093
Kiribati,KIR,1977,31335458.7039851
St. Kitts and Nevis,KNA,1977,44496296.2962963
"Korea, Rep.",KOR,1977,38446487603.3058
Kuwait,KWT,1977,14137406740.5065
Latin America & Caribbean (excluding high income),LAC,1977,401740666571.44
Liberia,LBR,1977,673010600.0
Libya,LBY,1977,22428297107.5929
Latin America & Caribbean,LCN,1977,479347409513.07
Least developed countries: UN classification,LDC,1977,95055221916.6747
Low income,LIC,1977,59597339982.5867
Liechtenstein,LIE,1977,303493119.480763
Sri Lanka,LKA,1977,4104509582.86359
Lower middle income,LMC,1977,321980466597.971
Low & middle income,LMY,1977,1356356563502.0
Lesotho,LSO,1977,193315048.328762
Late-demographic dividend,LTE,1977,930076087845.613
Luxembourg,LUX,1977,3789321328.08104
Morocco,MAR,1977,11049783871.8144
Monaco,MCO,1977,811191392.224277
Madagascar,MDG,1977,2358930406.0689
Maldives,MDV,1977,20853788.7115165
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1977,349601963146.539
Mexico,MEX,1977,81912018783.5024
Marshall Islands,MHL,1977,20210069.0
Middle income,MIC,1977,1301734367500.39
Mali,MLI,1977,1049838548.10919
Malta,MLT,1977,625563170.67121
Myanmar,MMR,1977,873579931.929901
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1977,208782139666.99
Mauritania,MRT,1977,799030017.057464
Mauritius,MUS,1977,834722972.199873
Malaysia,MYS,1977,13139488632.5546
North America,NAC,1977,2294598176304.65
New Caledonia,NCL,1977,837620126.558528
Niger,NER,1977,1291458041.46193
Nigeria,NGA,1977,36035407725.3219
Nicaragua,NIC,1977,2226999873.71856
Netherlands,NLD,1977,127203923857.412
Norway,NOR,1977,41508030431.1074
Nepal,NPL,1977,1382400000.0
Nauru,NRU,1977,40444701.7664602
New Zealand,NZL,1977,15446825318.4556
OECD members,OED,1977,5743578585891.37
Oman,OMN,1977,2741169947.88651
Other small states,OSS,1977,10652268084.4384
Pakistan,PAK,1977,15126060606.0606
Panama,PAN,1977,2738261900.0
Peru,PER,1977,14544913960.5062
Philippines,PHL,1977,22283109803.3521
Palau,PLW,1977,22308104.0
Papua New Guinea,PNG,1977,1640746618.68467
Pre-demographic dividend,PRE,1977,137597256844.257
Puerto Rico (US),PRI,1977,9910900000.0
Portugal,PRT,1977,21439523310.6338
Paraguay,PRY,1977,2092158730.15873
Pacific island small states,PSS,1977,1196696800.8061
Post-demographic dividend,PST,1977,5600574371063.2
French Polynesia,PYF,1977,793196378.708826
Qatar,QAT,1977,3617564637.88865
Rwanda,RWA,1977,746650613.034794
South Asia,SAS,1977,136743438548.561
Saudi Arabia,SAU,1977,74188986586.0629
Sudan,SDN,1977,7499005639.37649
Senegal,SEN,1977,2938046462.7098
Singapore,SGP,1977,6618585073.66035
Solomon Islands,SLB,1977,93145283.3557141
Sierra Leone,SLE,1977,692079406.631763
El Salvador,SLV,1977,2941640100.0
"Somalia, Fed. Rep.",SOM,1977,498550724.637681
Sub-Saharan Africa (excluding high income),SSA,1977,175198664948.748
Sub-Saharan Africa,SSF,1977,180983996381.772
Small states,SST,1977,18019206140.4328
Sao Tome and Principe,STP,1977,49207692.3210324
Suriname,SUR,1977,641500000.0
Sweden,SWE,1977,94332865494.4663
Eswatini,SWZ,1977,304060076.015019
Seychelles,SYC,1977,64526401.4638544
Syrian Arab Republic,SYR,1977,7696011396.0114
Chad,TCD,1977,935360464.701341
East Asia & Pacific (IDA & IBRD countries),TEA,1977,291229976122.31
Togo,TGO,1977,1097893825.98815
Thailand,THA,1977,19779312261.3155
Latin America & the Caribbean (IDA & IBRD countries),TLA,1977,452146775872.922
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1977,207141478320.29
Tonga,TON,1977,34139387.8908849
South Asia (IDA & IBRD),TSA,1977,136743438548.561
Sub-Saharan Africa (IDA & IBRD countries),TSS,1977,180983996381.772
Trinidad and Tobago,TTO,1977,3138666666.66667
Tunisia,TUN,1977,5109324009.32401
Turkiye,TUR,1977,58683333333.3333
Tuvalu,TUV,1977,3669419.59164946
Tanzania,TZA,1977,7732598995.10303
Uganda,UGA,1977,2936470588.23529
Upper middle income,UMC,1977,979594702618.723
Uruguay,URY,1977,4114670014.3472
United States,USA,1977,2081826000000.0
St. Vincent and the Grenadines,VCT,1977,49353161.8518519
"Venezuela, RB",VEN,1977,36210697674.4186
World,WLD,1977,7415806396991.26
Samoa,WSM,1977,98295671.0342196
South Africa,ZAF,1977,45328411332.1028
Zambia,ZMB,1977,2515296939.60686
Zimbabwe,ZWE,1977,4364382451.41293
Africa Eastern and Southern,AFE,1978,124105768857.168
Africa Western and Central,AFW,1978,78779099935.3317
Andorra,AND,1978,308020261.164149
Arab World,ARB,1978,265398240303.462
United Arab Emirates,ARE,1978,23775764224.6832
Argentina,ARG,1978,89049453088.3282
Antigua and Barbuda,ATG,1978,88040740.7407407
Australia,AUS,1978,118492761338.464
Austria,AUT,1978,61809208755.804
Burundi,BDI,1978,610225555.555556
Belgium,BEL,1978,101246526194.441
Benin,BEN,1978,928843469.431727
Burkina Faso,BFA,1978,1475583644.93614
Bangladesh,BGD,1978,13281767142.8571
Bahrain,BHR,1978,2272042965.21126
"Bahamas, The",BHS,1978,832400000.0
Belize,BLZ,1978,136300000.0
Bermuda,BMU,1978,475800000.0
Bolivia,BOL,1978,3760100000.0
Brazil,BRA,1978,200278646123.581
Barbados,BRB,1978,552883707.055138
Brunei Darussalam,BRN,1978,4100423673.58759
